"geoid","totpopraceeth","WNH","BNH","aianNH","asianNH","nhopiNH","hispanic","totpoprace","W","B","totpopraceinc","NHW100_125","NHW125_150","NHW150_200","NHW200up","Bund10","B10_15","B15_20","totpoppov","belowpov","inc100_125","inc125_150","inc150_200","inc200up","incund10","inc10_15","inc15_20","ICErace","ICEraceinc","percWNH","percBNH","perc_hispanic","perc_asianNH","perc_aianNH","perc_nhopiNH","percpov","ICEinc"
"25005650201",3018,2917,23,0,0,0,39,3018,2917,50,1335,64,22,91,52,0,0,0,3005,199,85,22,91,52,44,18,85,0.958913187541418,0.171535580524345,0.966534128561962,0.00762094102054341,0.0129224652087475,0,0,0,0.0662229617304493,0.0771535580524345
"25005650202",2095,1696,76,0,0,0,252,2095,1918,102,928,21,25,8,0,11,0,0,2090,511,21,25,8,0,149,42,57,0.77326968973747,0.0463362068965517,0.809546539379475,0.0362768496420048,0.120286396181384,0,0,0,0.244497607655502,-0.209051724137931
"25005651002",4048,3224,179,4,111,0,381,4048,3334,381,1552,58,34,82,60,5,8,0,3926,592,90,62,88,60,74,70,120,0.752223320158103,0.142396907216495,0.796442687747036,0.0442193675889328,0.0941205533596838,0.0274209486166008,0.000988142292490119,0,0.15078960774325,0.0231958762886598
"25005651300",2203,1321,158,0,67,0,524,2203,1588,178,910,0,37,5,0,19,10,7,2070,630,0,37,13,0,156,135,59,0.52791647753064,0.00659340659340659,0.59963685882887,0.0717203812982297,0.237857467090331,0.0304130730821607,0,0,0.304347826086957,-0.32967032967033
"25017312100",2868,1100,71,0,1038,0,608,2868,1342,114,1068,32,5,24,10,0,7,0,2859,554,124,5,24,10,140,40,41,0.358786610878661,0.0599250936329588,0.383542538354254,0.0247559274755927,0.211994421199442,0.361924686192469,0,0,0.193774046869535,-0.0543071161048689
"25023510400",3542,593,2248,0,25,0,353,3542,830,2309,1028,44,24,0,9,22,68,18,3539,592,107,77,0,9,47,121,18,-0.467250141163185,-0.0301556420233463,0.167419536984754,0.634669678147939,0.0996612083568605,0.00705815923207228,0,0,0.16727889234247,0.00680933852140078
"25017312300",5223,3673,56,0,371,0,779,5223,4190,56,2095,117,119,35,18,0,0,0,5134,600,143,132,92,18,125,64,27,0.692513880911354,0.137947494033413,0.703235688301742,0.0107218073903887,0.149147999234157,0.0710319739613249,0,0,0.116867939228672,0.0806682577565632
"25017314101",5953,5431,0,0,364,0,48,5953,5463,0,2136,281,188,53,115,0,0,0,5953,283,282,188,53,131,117,74,31,0.912313119435579,0.298220973782772,0.912313119435579,0,0.00806316143121115,0.0611456408533513,0,0,0.0475390559381824,0.202247191011236
"25017314200",5234,4847,251,0,0,0,136,5234,4930,251,1946,184,103,115,48,0,0,0,5151,322,184,103,131,48,40,149,57,0.878104700038212,0.231243576567318,0.926060374474589,0.0479556744363775,0.0259839510890332,0,0,0,0.0625121335662978,0.113052415210689
"25017316102",6769,6428,141,0,76,0,72,6769,6500,141,2180,370,251,209,64,0,0,0,6720,1178,380,263,209,64,24,54,125,0.928793027035013,0.410091743119266,0.949623282611907,0.0208302555768947,0.0106367262520313,0.0112276554882553,0,0,0.175297619047619,0.327064220183486
"25017316201",4099,3987,28,0,52,0,10,4099,3987,38,1412,310,143,145,115,0,0,0,4085,144,317,171,145,115,0,19,27,0.965845328128812,0.504957507082153,0.97267626250305,0.00683093437423762,0.00243961941937058,0.012686020980727,0,0,0.0352509179926561,0.497167138810198
"25017317103",4780,4470,43,0,157,0,77,4780,4470,43,1725,215,195,324,245,0,0,0,4780,116,215,195,345,305,42,39,21,0.926150627615063,0.567536231884058,0.935146443514644,0.00899581589958159,0.0161087866108787,0.0328451882845188,0,0,0.0242677824267782,0.55536231884058
"25017325100",7480,6292,290,58,180,0,398,7480,6541,325,3085,349,236,189,124,0,13,0,7339,967,349,240,269,148,96,287,190,0.802406417112299,0.286871961102107,0.841176470588235,0.0387700534759358,0.0532085561497326,0.0240641711229947,0.00775401069518717,0,0.1317618204115,0.140356564019449
"25017330100",8119,7561,20,0,305,0,177,8119,7696,20,2820,474,346,297,451,0,0,0,8119,244,491,357,336,494,51,116,46,0.928808966621505,0.556028368794326,0.931272324177854,0.0024633575563493,0.0218007143736913,0.0375662027343269,0,0,0.0300529621874615,0.519503546099291
"25017332300",6799,5096,136,0,1358,0,44,6799,5110,136,2515,267,271,244,179,0,0,0,6799,152,304,349,332,212,54,29,11,0.729519046918665,0.382107355864811,0.749521988527725,0.0200029416090602,0.00647153993234299,0.199735255184586,0,0,0.0223562288571849,0.438568588469185
"25017336402",4536,3878,142,0,355,0,91,4536,3933,142,2086,140,116,245,106,0,14,14,4431,367,156,116,245,125,209,88,85,0.82363315696649,0.277564717162033,0.854938271604938,0.031305114638448,0.0200617283950617,0.0782627865961199,0,0,0.0828255472805236,0.12464046021093
"25017339900",5315,3923,590,0,271,0,350,5315,4273,590,2116,133,66,139,43,0,0,0,5315,446,148,151,219,43,71,45,71,0.627093132643462,0.180056710775047,0.738099717779868,0.111006585136406,0.0658513640639699,0.0509877704609596,0,0,0.0839134524929445,0.176748582230624
"25017342600",4171,2041,530,0,86,0,1066,4171,2699,577,1493,54,16,49,0,8,0,0,4135,502,102,23,108,0,98,36,96,0.362263246223927,0.0743469524447421,0.489331095660513,0.127067849436586,0.255574202829058,0.0206185567010309,0,0,0.121402660217654,0.00200937709310114
"25017352800",2422,1635,189,7,272,0,167,2422,1663,232,918,67,47,93,95,5,0,33,2400,267,95,60,93,95,32,41,46,0.597027250206441,0.287581699346405,0.675061932287366,0.0780346820809249,0.0689512799339389,0.112303881090008,0.00289017341040462,0,0.11125,0.24400871459695
"25017352900",3002,2523,53,6,178,0,128,3002,2623,53,1385,79,81,139,210,0,10,0,3002,247,100,87,161,240,28,58,30,0.822784810126582,0.36028880866426,0.840439706862092,0.0176548967355097,0.0426382411725516,0.0592938041305796,0.00199866755496336,0,0.0822784810126582,0.340794223826715
"25017321600",7439,6064,332,14,484,0,372,7439,6301,332,3021,218,296,206,254,24,0,0,7439,617,328,296,206,282,170,110,112,0.770533673880898,0.314465408805031,0.815163328404355,0.0446296545234575,0.0500067213335126,0.0650625084016669,0.00188197338351929,0,0.0829412555451002,0.238331678252234
"25027750100",6320,5917,26,0,0,0,184,6320,6028,26,2309,210,169,220,26,0,0,0,6203,425,210,197,220,26,34,137,111,0.932120253164557,0.27067994802945,0.93623417721519,0.00411392405063291,0.0291139240506329,0,0,0,0.0685152345639207,0.160675617150282
"25027750300",2679,2594,0,0,2,0,83,2679,2646,0,983,139,47,56,40,0,0,0,2498,49,139,54,56,40,0,74,47,0.968271743187757,0.286876907426246,0.968271743187757,0,0.0309817095931318,0.000746547219111609,0,0,0.0196156925540432,0.170905391658189
"25027754200",3527,3161,26,0,89,0,182,3527,3264,48,1597,118,26,9,0,0,8,0,3446,567,118,26,22,8,174,138,153,0.888857385880352,0.0907952410770194,0.896229089878083,0.00737170399773178,0.0516019279841225,0.0252339098383896,0,0,0.164538595473012,-0.182216656230432
"25027754400",3688,3264,32,0,72,0,122,3688,3338,32,1506,200,55,36,28,0,0,0,3451,284,223,63,36,28,58,43,132,0.876355748373102,0.211819389110226,0.885032537960954,0.00867678958785249,0.0330802603036876,0.0195227765726681,0,0,0.0822949869603014,0.0776892430278884
"25027757500",4304,3351,6,0,197,0,707,4304,3777,51,1734,170,146,30,34,0,0,11,4255,432,199,148,58,37,87,57,171,0.777184014869889,0.21280276816609,0.778578066914498,0.00139405204460967,0.164265799256506,0.045771375464684,0,0,0.101527614571093,0.0732410611303345
"25027731202",1502,1304,83,0,6,0,102,1502,1317,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812916111850866,NA,0.868175765645806,0.0552596537949401,0.0679094540612517,0.00399467376830892,0,0,NA,NA
"25027736200",3536,3169,166,6,62,0,60,3536,3229,166,1350,195,75,51,65,0,0,0,3526,491,210,110,51,65,57,60,31,0.849264705882353,0.285925925925926,0.896210407239819,0.0469457013574661,0.0169683257918552,0.0175339366515837,0.00169683257918552,0,0.139251276233693,0.213333333333333
"25027736400",3021,2800,46,0,0,0,94,3021,2894,46,1212,142,101,40,72,0,10,0,3006,177,149,101,40,83,67,53,57,0.911618669314796,0.284653465346535,0.926845415425356,0.0152267461105594,0.0311155246607084,0,0,0,0.0588822355289421,0.161716171617162
"25027736500",4358,4099,16,0,17,0,186,4358,4285,16,1736,186,128,145,52,0,0,0,4358,84,195,128,145,59,0,56,73,0.936897659476824,0.294354838709677,0.940569068379991,0.00367140890316659,0.0426801284993116,0.0039008719596145,0,0,0.0192748967416246,0.22926267281106
"25025080100",2999,505,1507,25,122,0,671,2999,619,1597,600,9,0,0,0,44,38,0,1606,540,17,26,0,8,113,64,0,-0.334111370456819,-0.121666666666667,0.168389463154385,0.502500833611204,0.223741247082361,0.0406802267422474,0.00833611203734578,0,0.336239103362391,-0.21
"25025120400",5980,4341,544,0,276,0,695,5980,4538,601,2702,300,141,304,185,62,39,0,5848,1013,400,156,403,233,190,164,66,0.63494983277592,0.30680977054034,0.725919732441472,0.0909698996655518,0.116220735785953,0.0461538461538462,0,0,0.173221614227086,0.285714285714286
"25025120700",2137,1635,132,0,140,0,181,2137,1764,132,1003,93,75,68,33,0,0,0,2137,308,99,95,89,33,22,25,2,0.703322414599906,0.268195413758724,0.765091249415068,0.0617688348151614,0.0846981750116986,0.0655124005615349,0,0,0.144127281235377,0.266201395812562
"25025140201",2234,976,527,0,79,0,622,2234,1288,545,957,52,16,65,6,10,0,0,2222,134,92,23,96,7,40,7,26,0.200984780662489,0.134796238244514,0.436884512085944,0.235899731423456,0.278424350940018,0.0353625783348254,0,0,0.0603060306030603,0.151515151515152
"25025000402",3792,2858,68,0,661,0,178,3792,2975,68,1413,71,100,106,37,8,5,10,3593,754,95,137,121,41,156,50,24,0.735759493670886,0.205944798301486,0.753691983122363,0.0179324894514768,0.0469409282700422,0.174314345991561,0,0,0.209852490954634,0.116065109695683
"25023511400",3769,972,2047,0,121,0,418,3769,1166,2065,1202,15,12,31,3,26,44,13,3709,463,68,31,53,3,85,59,44,-0.285221544176174,-0.0183028286189684,0.257893340408596,0.543114884584771,0.110904749270363,0.0321040063677368,0,0,0.124831490967916,-0.0274542429284526
"25023520202",5716,5052,238,0,274,0,119,5716,5083,326,2118,230,273,175,111,0,0,0,5716,179,248,305,225,143,41,76,54,0.842197340797761,0.372521246458924,0.883834849545136,0.0416375087473758,0.0208187543736879,0.0479356193142057,0,0,0.0313156053184045,0.354107648725212
"25023521101",4315,3981,106,0,14,0,81,4315,4052,106,1584,224,155,105,30,15,0,0,4315,207,240,155,105,30,78,42,83,0.898030127462341,0.315025252525253,0.922595596755504,0.0245654692931634,0.0187717265353418,0.00324449594438007,0,0,0.0479721900347625,0.206439393939394
"25023523201",2956,2832,3,25,9,0,6,2956,2838,3,947,197,98,131,45,0,0,0,2806,62,212,98,131,45,6,26,15,0.957036535859269,0.497360084477297,0.958051420838972,0.0010148849797023,0.0020297699594046,0.0030446549391069,0.0084573748308525,0,0.0220955096222381,0.463569165786695
"25023544100",5766,5593,37,0,47,0,21,5766,5614,37,1900,292,292,133,47,0,0,0,5754,489,292,292,133,65,99,54,37,0.963579604578564,0.402105263157895,0.969996531390912,0.00641692681234825,0.0036420395421436,0.00815123135622615,0,0,0.0849843587069864,0.311578947368421
"25023545200",5838,5082,132,0,95,0,156,5838,5238,132,2171,287,197,57,16,0,0,0,5797,710,287,197,57,16,125,107,115,0.847893114080164,0.256563795485951,0.870503597122302,0.0226104830421377,0.02672147995889,0.0162726961288112,0,0,0.122477143350009,0.0967296176877015
"25023560100",6070,5915,37,0,94,0,0,6070,5915,37,2375,305,259,209,141,0,0,0,6065,154,305,259,209,167,41,12,124,0.96836902800659,0.384842105263158,0.974464579901153,0.00609555189456343,0,0.0154859967051071,0,0,0.0253915910964551,0.321263157894737
"25023505102",4949,4816,2,0,16,0,28,4949,4838,2,1657,209,150,90,337,0,0,0,4943,219,209,150,95,343,39,40,53,0.972721761972116,0.474351237175619,0.973125884016973,0.000404122044857547,0.00565770862800566,0.00323297635886038,0,0,0.0443050778879223,0.40132770066385
"25023507104",5303,5120,23,0,99,0,23,5303,5143,23,1833,181,160,340,356,0,0,0,5278,286,181,160,340,365,92,29,12,0.961154063737507,0.565739225313693,0.965491231378465,0.00433716764095795,0.00433716764095795,0.018668678106732,0,0,0.0541871921182266,0.498090561920349
"25023522101",4678,4126,236,0,0,0,108,4678,4232,236,1493,288,104,172,58,0,0,0,4652,133,288,104,190,58,34,4,69,0.831551945275759,0.416610850636303,0.882000855066268,0.0504489097905088,0.023086789226165,0,0,0,0.0285898538263113,0.356999330207636
"25023545100",6538,5495,62,0,125,16,126,6538,5621,62,2482,147,153,113,129,13,0,0,6468,270,172,153,171,129,42,158,168,0.8309880697461,0.213134568896052,0.840471092077088,0.00948302233098807,0.019271948608137,0.0191189966350566,0,0.00244723156928724,0.0417439703153989,0.103545527800161
"25023510800",5818,1001,3918,0,0,21,337,5818,1198,3992,1878,0,11,0,8,112,75,83,5788,1820,40,65,0,8,176,210,134,-0.501375042970093,-0.133652822151225,0.172052251632864,0.673427294602956,0.0579236851151598,0,0,0.00360948779649364,0.314443676572218,-0.216719914802982
"25023505200",6615,6264,136,0,0,0,0,6615,6264,136,2692,205,181,295,370,0,0,0,6465,230,205,181,338,370,95,26,102,0.926379440665155,0.390416047548291,0.946938775510204,0.0205593348450491,0,0,0,0,0.0355761794276876,0.323551263001486
"25023510600",2730,1950,499,0,0,0,90,2730,2040,499,937,127,20,64,90,57,15,0,2613,385,144,56,64,90,79,35,40,0.531501831501832,0.244397011739594,0.714285714285714,0.182783882783883,0.032967032967033,0,0,0,0.147340221967088,0.213447171824973
"25023521202",3977,3804,63,0,0,0,60,3977,3860,63,1428,204,208,150,30,0,19,0,3968,236,204,208,150,30,35,56,67,0.940658788031179,0.401260504201681,0.956499874277093,0.015841086245914,0.0150867488056324,0,0,0,0.0594758064516129,0.303921568627451
"25023506202",2625,2562,0,0,9,0,37,2625,2570,0,979,161,45,142,181,0,0,0,2625,170,161,45,148,181,68,0,49,0.976,0.540347293156282,0.976,0,0.0140952380952381,0.00342857142857143,0,0,0.0647619047619048,0.426966292134831
"25023508102",4854,4640,45,0,12,0,48,4854,4671,45,1830,290,172,69,116,0,0,0,4829,231,301,172,83,116,61,47,59,0.946641944787804,0.353551912568306,0.955912649361351,0.00927070457354759,0.00988875154511743,0.00247218788627936,0,0,0.0478359908883827,0.275956284153005
"25023511302",3589,1938,1176,6,70,0,323,3589,2174,1204,1237,105,62,0,0,31,9,10,3586,698,119,74,28,0,118,16,60,0.212315408191697,0.0945836701697656,0.539983282251324,0.327667874059627,0.0899972137085539,0.0195040401225968,0.00167177486765116,0,0.194645844952593,0.0218270008084074
"25009210400",6939,6471,0,0,123,0,256,6939,6717,10,2826,310,227,281,82,0,0,0,6913,114,310,244,307,82,30,36,97,0.932555123216602,0.318471337579618,0.932555123216602,0,0.0368929240524571,0.017725897103329,0,0,0.01649066975264,0.276008492569002
"25023526100",7524,7023,0,138,0,0,160,7524,7129,0,2836,448,97,215,103,0,0,0,7472,331,495,111,215,110,130,68,142,0.93341307814992,0.304301833568406,0.93341307814992,0,0.0212652844231792,0,0.018341307814992,0,0.0442987152034261,0.208392101551481
"25023530300",3519,3290,50,0,15,0,40,3519,3330,50,1717,173,121,86,77,0,0,11,3500,310,180,121,86,84,79,90,89,0.920716112531969,0.259755387303436,0.934924694515487,0.014208581983518,0.0113668655868144,0.00426257459505541,0,0,0.0885714285714286,0.124053581828771
"25023510900",2371,587,840,4,37,0,865,2371,1269,884,1083,0,0,0,0,129,104,32,2340,1557,0,0,0,0,314,293,110,-0.10670603121046,-0.244690674053555,0.247574862927035,0.354280894137495,0.364824968367777,0.0156052298608182,0.00168705187684521,0,0.665384615384615,-0.662049861495845
"25023511500",4235,709,2099,0,98,0,632,4235,1071,2172,1290,4,25,0,0,22,30,25,4235,594,28,62,62,23,137,30,61,-0.328217237308146,-0.0372093023255814,0.16741440377804,0.495631641086187,0.149232585596222,0.0231404958677686,0,0,0.14025974025974,-0.0410852713178295
"25025020303",3140,2146,352,18,347,6,186,3140,2197,386,1603,160,40,129,226,0,15,0,2482,375,179,40,138,352,165,79,48,0.571337579617834,0.33686837180287,0.68343949044586,0.112101910828025,0.0592356687898089,0.110509554140127,0.00573248407643312,0.00191082802547771,0.151087832393231,0.260137242669994
"25025040401",2819,2386,114,0,203,0,109,2819,2386,114,1215,79,95,84,170,0,0,0,2819,316,92,95,84,170,129,35,43,0.805959560127705,0.352263374485597,0.846399432422845,0.0404398722951401,0.0386661936857041,0.0720113515431004,0,0,0.112096488116353,0.192592592592593
"25025040801",3461,1509,703,0,729,0,480,3461,1747,749,1892,70,101,134,195,164,116,0,3445,1356,102,101,143,248,395,301,86,0.232880670326495,0.116279069767442,0.436001155735337,0.203120485408841,0.13868824039295,0.210632765096793,0,0,0.393613933236575,-0.0993657505285412
"25025050101",5356,1227,125,20,604,0,3303,5356,2999,168,1725,0,0,6,6,0,0,0,5298,1071,74,42,16,6,161,164,134,0.205750560119492,0.00695652173913044,0.229088872292756,0.0233383121732636,0.616691560866318,0.11277072442121,0.00373412994772218,0,0.202151755379388,-0.186086956521739
"25025050901",4575,1186,64,0,104,0,3146,4575,2550,87,1308,56,24,0,21,0,0,0,4552,809,107,62,70,35,73,13,74,0.245245901639344,0.077217125382263,0.259234972677596,0.0139890710382514,0.687650273224044,0.0227322404371585,0,0,0.177724077328647,0.0871559633027523
"25025051101",6393,3439,92,0,83,0,2629,6393,4681,310,2208,161,113,180,52,0,41,0,6279,562,230,148,180,52,168,84,77,0.523541373377131,0.210597826086957,0.537932113248866,0.0143907398717347,0.411231033943376,0.0129829501016737,0,0,0.0895046982003504,0.127264492753623
"25025060101",3493,3400,18,0,0,0,75,3493,3417,18,1575,231,95,166,116,0,0,0,3462,448,231,95,166,116,38,41,49,0.96822215860292,0.386031746031746,0.973375322072717,0.00515316346979674,0.0214715144574864,0,0,0,0.129404968226459,0.304761904761905
"25025060301",2986,2917,16,0,0,0,28,2986,2943,16,1486,115,155,188,151,0,0,0,2986,188,115,155,195,151,54,115,30,0.971533824514401,0.409825033647375,0.976892163429337,0.00535833891493637,0.00937709310113865,0,0,0,0.0629604822505023,0.280619111709287
"25025060501",3530,3128,45,0,200,0,151,3530,3164,45,1746,173,190,126,177,0,0,0,3530,283,181,219,142,206,46,74,43,0.873371104815864,0.381443298969072,0.886118980169972,0.0127478753541076,0.0427762039660057,0.056657223796034,0,0,0.0801699716713881,0.335051546391753
"25025061101",2192,473,508,0,430,0,738,2192,857,509,976,0,0,0,0,75,14,41,2176,1367,0,0,12,0,340,147,173,-0.0159671532846715,-0.133196721311475,0.215784671532847,0.231751824817518,0.336678832116788,0.196167883211679,0,0,0.628216911764706,-0.663934426229508
"25025070101",5494,3430,239,27,1182,0,431,5494,3774,261,2710,88,194,118,636,0,15,0,4666,1007,98,221,144,737,538,80,133,0.580815435020022,0.376752767527675,0.624317437204223,0.0435020021842009,0.0784492173279942,0.215143793228977,0.00491445212959592,0,0.215816545220746,0.165682656826568
"25025070402",1727,164,209,5,1203,0,74,1727,171,209,705,4,0,8,0,21,16,31,1634,778,24,0,8,0,182,153,102,-0.0260567458019687,-0.0794326241134752,0.094962362478286,0.121019108280255,0.0428488708743486,0.696583671105964,0.00289519397799653,0,0.476132190942472,-0.574468085106383
"25025071101",3911,1694,654,0,685,0,691,3911,1779,677,2130,66,148,73,130,58,99,11,3803,1102,106,214,109,183,394,241,116,0.265916645359243,0.116901408450704,0.433137305037075,0.167220659677832,0.176681155714651,0.175147021222194,0,0,0.289771233236918,-0.0652582159624413
"25025080401",2514,153,1272,30,137,0,849,2514,381,1453,1246,38,0,4,0,282,118,137,2505,1209,54,5,4,0,392,192,149,-0.445107398568019,-0.397271268057785,0.0608591885441527,0.505966587112172,0.337708830548926,0.0544948289578361,0.0119331742243437,0,0.482634730538922,-0.537720706260032
"25025071201",2931,1033,564,0,427,0,708,2931,1376,736,1260,46,20,74,150,90,0,20,2931,1206,84,20,74,150,267,175,75,0.160013647219379,0.142857142857143,0.352439440464005,0.192425793244626,0.241555783009212,0.145684066871375,0,0,0.411463664278403,-0.15
"25025080601",3365,1535,729,0,404,0,650,3365,1795,823,856,0,24,0,0,90,43,58,2246,1082,18,24,0,0,208,65,117,0.239524517087667,-0.195093457943925,0.456166419019316,0.216641901931649,0.193164933135215,0.120059435364042,0,0,0.481745325022262,-0.406542056074766
"25025080801",3433,932,898,0,387,0,1156,3433,1227,1049,904,0,0,0,0,116,81,58,2476,1402,12,0,0,0,184,254,81,0.00990387416254005,-0.282079646017699,0.271482668220216,0.261578794057675,0.336731721526362,0.112729391203029,0,0,0.566235864297254,-0.560840707964602
"25025081001",4475,2095,698,0,893,0,692,4475,2352,726,2113,107,0,30,10,63,25,0,4459,1864,135,9,40,24,511,283,145,0.312178770949721,0.0279223852342641,0.468156424581006,0.155977653631285,0.15463687150838,0.199553072625698,0,0,0.418030948643194,-0.345953620444865
"25025090901",3826,884,755,15,988,0,1066,3826,1236,917,1472,48,19,0,0,104,56,29,3826,1983,110,24,12,0,407,215,82,0.0337166753789859,-0.0828804347826087,0.231050705697857,0.197334030318871,0.278619968635651,0.25823314166231,0.00392054364871929,0,0.51829587036069,-0.379076086956522
"25025091001",2811,1467,439,0,757,0,69,2811,1476,439,1244,113,58,73,50,45,22,0,2811,469,113,109,73,50,216,88,88,0.365706154393454,0.182475884244373,0.52187833511206,0.156172180718605,0.0245464247598719,0.269299181785841,0,0,0.166844539309854,-0.0377813504823151
"25021456402",5558,4877,404,0,101,0,131,5558,4990,404,1872,161,289,206,166,0,0,0,5545,272,191,313,214,192,6,71,40,0.804785894206549,0.439102564102564,0.877473911478949,0.0726880172724001,0.0235696293630802,0.0181720043181,0,0,0.0490532010820559,0.423611111111111
"25021403300",3915,3683,4,0,101,0,127,3915,3810,4,1340,154,103,214,430,0,0,0,3770,70,162,103,235,466,14,24,30,0.939719029374202,0.672388059701493,0.940740740740741,0.00102171136653895,0.0324393358876117,0.0257982120051086,0,0,0.0185676392572944,0.670149253731343
"25021404100",4120,2902,66,0,703,0,344,4120,3065,66,1372,83,89,158,427,0,0,0,4120,302,95,89,171,508,120,0,23,0.688349514563107,0.551749271137026,0.704368932038835,0.0160194174757282,0.083495145631068,0.170631067961165,0,0,0.0733009708737864,0.524781341107872
"25021414100",5332,3644,373,0,904,0,171,5332,3730,435,1902,99,221,242,346,0,0,0,5273,95,136,257,322,445,54,22,16,0.613465866466617,0.47739221871714,0.683420855213803,0.0699549887471868,0.0320705176294074,0.169542385596399,0,0,0.0180163095012327,0.561514195583596
"25021415101",4547,3947,129,0,264,0,75,4547,4022,129,1732,132,125,156,204,0,0,0,4425,306,150,137,156,228,34,21,54,0.839674510666373,0.356235565819861,0.868044864745986,0.0283703540796129,0.0164943919067517,0.058060259511766,0,0,0.0691525423728814,0.324480369515012
"25021416200",6604,3923,2001,0,321,0,157,6604,4028,2012,2220,208,79,222,219,0,0,37,6587,397,323,183,358,282,47,30,68,0.291035735917626,0.311261261261261,0.594033918837068,0.302998182919443,0.0237734706238643,0.0486069049061175,0,0,0.060270229239411,0.450900900900901
"25021419500",3004,2515,3,0,340,0,93,3004,2572,3,963,66,88,91,114,0,0,0,2872,61,98,128,101,143,19,0,10,0.836218375499334,0.372793354101765,0.837217043941411,0.00099866844207723,0.0309587217043941,0.113182423435419,0,0,0.0212395543175487,0.457943925233645
"25021419600",7190,6018,318,9,519,0,141,7190,6108,318,2836,264,215,153,286,0,0,0,7190,321,394,221,189,314,75,141,43,0.792767732962448,0.323695345557123,0.836995827538248,0.0442280945757997,0.0196105702364395,0.0721835883171071,0.00125173852573018,0,0.0446453407510431,0.302891396332863
"25003934300",1661,1618,8,4,2,0,8,1661,1624,8,816,77,48,25,51,0,0,0,1661,86,77,48,29,51,44,31,48,0.969295605057194,0.246323529411765,0.974111980734497,0.00481637567730283,0.00481637567730283,0.00120409391932571,0.00240818783865141,0,0.0517760385310054,0.100490196078431
"25003921300",5145,4402,391,48,8,21,117,5145,4513,391,2066,132,33,12,0,0,0,10,4153,1085,132,33,12,0,339,258,207,0.779591836734694,0.0808325266214908,0.855587949465501,0.0759961127308066,0.0227405247813411,0.00155490767735666,0.00932944606413994,0.00408163265306122,0.261256922706477,-0.303484995159729
"25003900200",4407,3108,543,7,22,0,480,4407,3286,543,1924,23,49,0,0,27,24,0,4113,1042,23,49,0,0,282,294,197,0.582028590878148,0.0109147609147609,0.705241660993873,0.123213070115725,0.108917631041525,0.00499205808940322,0.00158838211935557,0,0.2533430585947,-0.364345114345114
"25003925100",7082,5770,166,0,150,0,646,7082,6243,166,2758,275,75,143,179,0,46,0,6207,726,296,75,150,210,168,181,200,0.79130189212087,0.226976069615664,0.814741598418526,0.023439706297656,0.0912171702908783,0.021180457497882,0,0,0.116964717254712,0.065989847715736
"25005600100",3600,3198,236,0,15,0,98,3600,3296,236,1484,122,53,217,103,0,20,0,3457,174,131,53,231,129,81,118,108,0.822777777777778,0.320080862533693,0.888333333333333,0.0655555555555556,0.0272222222222222,0.00416666666666667,0,0,0.050332658374313,0.159703504043127
"25005613100",6639,6318,56,7,102,0,102,6639,6385,56,2683,246,125,109,87,0,0,0,6601,475,275,125,109,87,27,134,79,0.943214339508962,0.211330600074543,0.951649344780841,0.00843500527187829,0.0153637596023498,0.0153637596023498,0.00105437565898479,0,0.0719587941221027,0.132687290346627
"25005613300",7685,6896,320,0,0,0,286,7685,7113,380,2688,373,208,279,72,16,0,0,7572,272,389,232,288,72,74,30,56,0.85569290826285,0.34077380952381,0.89733246584255,0.0416395575797007,0.0372153545868575,0,0,0,0.0359218172213418,0.305431547619048
"25005616100",6411,5965,37,0,0,0,270,6411,6223,38,1983,266,283,166,138,0,0,0,6407,428,266,283,166,138,13,63,22,0.924660739354235,0.430156328794755,0.930432069879894,0.00577133052565902,0.042115114646701,0,0,0,0.0668019353831747,0.380736258194655
"25005640500",4950,4101,80,0,258,0,275,4950,4307,80,2187,32,0,59,28,0,15,0,4950,936,64,0,59,28,70,357,290,0.812323232323232,0.0475537265660722,0.828484848484848,0.0161616161616162,0.0555555555555556,0.0521212121212121,0,0,0.189090909090909,-0.258802011888432
"25005641300",5686,4055,313,26,262,0,652,5686,4379,383,2416,36,38,14,0,29,0,0,5588,2150,36,38,14,0,345,399,236,0.658107632782272,0.0244205298013245,0.713155117833275,0.0550474850510025,0.114667604642983,0.0460780865283152,0.00457263454097784,0,0.384753042233357,-0.369205298013245
"25005641500",1883,1672,46,0,0,0,122,1883,1675,46,950,59,65,0,0,0,0,0,1883,394,59,65,0,0,52,111,97,0.863515666489644,0.130526315789474,0.887944768985661,0.024429102496017,0.0647902283590016,0,0,0,0.209240573552841,-0.143157894736842
"25005642100",3883,3420,112,0,45,0,184,3883,3574,126,1861,146,57,44,17,0,0,0,3868,827,146,57,44,17,328,69,133,0.851918619624002,0.141859215475551,0.880762297192892,0.02884367756889,0.0473860417203193,0.0115889775946433,0,0,0.213805584281282,-0.142933906501881
"25005642300",2333,2243,0,0,24,0,66,2333,2309,0,931,109,51,27,121,0,0,0,2229,46,109,51,38,121,17,17,13,0.961423060437205,0.330827067669173,0.961423060437205,0,0.0282897556793828,0.0102871838834119,0,0,0.0206370569762225,0.292158968850698
"25005644102",5133,4915,0,0,30,0,92,5133,5007,0,1875,253,194,151,125,0,0,0,5133,319,267,194,151,125,27,37,66,0.95752970972141,0.3856,0.95752970972141,0,0.017923241768946,0.00584453535943892,0,0,0.0621468926553672,0.323733333333333
